url,slug,start,end,cover,title,api_id,type,description,tags,privacy,approval
https://lu.ma/uggvgdoa,uggvgdoa,2025-06-25T22:00:00.000Z,2025-06-26T01:00:00.000Z,https://images.lumacdn.com/event-covers/8t/e507c854-fdb4-4c2f-b642-c34c53d2668d.jpg,CTO Private Dinner and Networking Event,evt-H4Zz5WkXDrppbri,event,"This will be a curated and private event of 30-50 CTOs, CPOs, CIOs etc. of 30-50 people primarily to facilitate and encourage networking between technology (technologists) leaders in the Greater Toronto Area.  The venue will determine the capacity.  I regularly host similar events such as https://www.linkedin.com/feed/update/urn:li:activity:7291098359568703488/  via TrueNorthCTO.   It will be self-funding (and not-for-profit) via registration fees and/or perhaps some sponsorship (the venue will be sponsored/donated).  I do not anticipate a 'presentation format'.  Perhaps a fire-side chat along on a pre-determined theme of growth and transformation in a Canadian context.

Previous venues have included:  AWS, Wealthsimple, Float, Index Exchange, One Eleven, Rose Rocket, Snowflake, RLDatix, MaRS

Presently determining panel participants & venue (either Rose Rocket or Index Exchange)",Fundraising / Investing,"Open to attendee applications., Open to a specific target audience.",Approved by TTW
https://lu.ma/u6eceicn,u6eceicn,2025-06-24T21:00:00.000Z,2025-06-24T23:00:00.000Z,https://images.lumacdn.com/event-covers/os/63bcc30c-6579-41d0-af18-c7847339c6c3.png,Toronto Tech Week: Increasing Developer Productivity Through AI,evt-AjZvCE4XZdfKjHN,event,"Hosted by Voiceflow CTO, Tyler Han, we'll be exploring different areas of the development workflow where AI can augment productivity, increase reliability, and create a better work environment. This is a talk geared to Devs (but open to all!) We'll discuss various tools, processes, and procedures!","AI, Engineering, Creators",Open to a specific target audience.,Approved by TTW
https://lu.ma/tyjm7is2,tyjm7is2,2025-06-26T13:00:00.000Z,2025-06-26T15:00:00.000Z,https://images.lumacdn.com/event-covers/xs/10b29bd5-f16a-4187-bb1e-5071feadae35.png,Off The Record Stage June 26th @ TechTO HQ,evt-oK4zxAjnbvQtCGL,event,"​​We’ve handpicked a lineup of bold, accomplished Founders including some from our Peerscale community who are stepping out from behind the headlines to give you raw, unfiltered access to the real story — the highs, the heartbreaks, and everything in between.",Open to all industries,Open to attendee applications.,Approved by TTW
https://lu.ma/TravelTrendsHH,TravelTrendsHH,2025-06-25T23:00:00.000Z,2025-06-26T01:30:00.000Z,https://images.lumacdn.com/event-covers/zu/1b6cc847-4aa1-4502-b014-54effc0cbc65.png,Travel Trends Podcast x Intrepid Travel: Travel Tech & AI Happy Hour 🛫,evt-AeEclxQrIkXzAU7,event,"Join Travel Trends Podcast and Intrepid Travel for an elevated evening of connection, conversation, and community as we bring together the brightest minds in travel, tech, and AI for an exclusive happy hour during Toronto Tech Week.",,Open to attendee applications.,Approved by TTW
https://lu.ma/torontotechweek-homecoming,torontotechweek-homecoming,2025-06-24T13:00:00.000Z,2025-06-24T18:00:00.000Z,https://images.lumacdn.com/event-covers/4t/0c0f6169-da18-428c-9c40-b102c00a07fe.png,Toronto Tech Week 2025: Homecoming,evt-EaWtxjPtUgQIS5o,event,"​Homecoming kicks off Toronto Tech Week 2025 by uniting the people who’ve built, backed, and bet on this story. Join 1,000+ of Canada's top builders from around the world as we mark the week with the energy, focus, and momentum it deserves.

​We’re bringing the biggest names to Toronto's mainstage, featuring:

​Tobi Lütke – CEO & Co-Founder, Shopify

​Chamath Palihapitiya – CEO & Founder, Social Capital

​Michael Katchen – CEO & Founder, Wealthsimple

​Aidan Gomez – CEO & Co-Founder, Cohere

​Raquel Urtasun – CEO & Founder, Waabi

​Sanja Fidler – VP of AI Research, NVIDIA

​Harley Finkelstein – President, Shopify

​and more to be announced!

​Set at the beautiful Evergreen Brick Works—a hidden gem nestled in Toronto’s ravines—it’s the ultimate summer vibe. Come for the real talk, stay for the food trucks, music, and people.",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/TorontoGlobal,TorontoGlobal,2025-06-26T20:30:00.000Z,2025-06-26T23:00:00.000Z,https://images.lumacdn.com/event-covers/0r/f31aa077-80da-4543-b7e8-afb48615b680.jpg,Toronto Global Summer Social,evt-zoOt7Ql4wT1cKnY,event,"Invitation to Toronto Global's Summer Social - we hold a social for the executives of companies we attract to Toronto every quarter, and we can hold our Summer Social during Toronto Tech Week.",International / Expansion,Open to attendee applications.,Approved by TTW
https://lu.ma/tmk77fdr,tmk77fdr,2025-06-26T14:00:00.000Z,2025-06-26T15:00:00.000Z,https://images.lumacdn.com/event-covers/l1/49f3c17c-4929-48d2-9f71-eb3a3d8965bc.png,Clear Signals: Pinpointing Friction and Improving Collaborative Communication in Tech Teams,evt-jaKRyhG88P5UKLZ,event,"Reimagining Effective Collaboration helps tech teams move from identifying collaboration breakdowns to designing practical solutions. In this masterclass participants will envision ideal collaboration scenarios, develop tailored communication frameworks, and learn tools to address conflict patterns impacting their teams. Through interactive exercises, they will create action plans for improving teamwork in high-friction areas. This session equips teams with concrete strategies to transform workplace challenges into opportunities for more effective and seamless collaboration.","Cybersecurity, Creators, Defense, HR / Hiring, Infrastructure","Open to a specific target audience. , Open to attendee applications.",Approved by TTW
https://lu.ma/tk7oo8qy,tk7oo8qy,2025-06-23T16:00:00.000Z,2025-06-23T17:30:00.000Z,https://images.lumacdn.com/event-covers/jk/9c24aefb-ad27-4a16-877d-517efb5bbc40.jpg,Immigrants in Tech Summit Virtual Launch Party,evt-vTIOgj1S3SUt8aS,event,"We’re throwing a virtual summit launch party—and you’re invited.
The Immigrants in Tech Summit is taking over the Royal Ontario Museum this fall. But first, we’re kicking it off with a Virtual Launch Party you don’t want to miss.

📅 June 23 | 12PM EST
📍 Online – from wherever you are

Here’s what’s going down:

* Meet some of our incredible speakers
* Get a sneak peek of what’s coming at the ROM
* Join exclusive roundtables + breakout sessions
* Network with partners, leaders, and changemakers
* Connect with fellow immigrants, allies, and tech champions

This isn’t just a preview. It’s a movement.
⚡ Inspiration. Connection. Real talk.
💬 Let’s build something incredible—together.

Register now. Show up. Plug in. Be part of the moment.",HR / Hiring,Open to the public.,Approved by TTW
https://lu.ma/TiEQuest2025,TiEQuest2025,2025-06-26T12:45:00.000Z,2025-06-26T21:00:00.000Z,https://images.lumacdn.com/event-covers/h6/985afecd-d77f-417c-a6e9-99478d89e4e4.png,TiEQuest Summit 2025: Building in Canada for the World,evt-eYin7ygynZTLc4D,event,"In its 20th year, TiE Toronto presents its most celebrated event of the year TiEQuest Summit 2025. Featuring a stellar lineup of industry luminaries, thought leaders, and trailblazers, this event promises to inspire, educate, and connect you with the preeminent experts across industries. The event will feature a series of speakers including some international keynote speakers as well as the TieQUEST final pitch competition.

","Fundraising / Investing, International / Expansion, ""GTM (Marketing, Sales, Growth)""",Open to the public.,Approved by TTW
https://lu.ma/TechTOSummerSocial,TechTOSummerSocial,2025-06-25T22:00:00.000Z,2025-06-26T02:00:00.000Z,https://images.lumacdn.com/event-covers/5k/493da889-5eb5-418a-af61-840aa348e877.png,TechTO Summer Social - Hosted by Koru & Teachers' Venture Growth,evt-spG9MVfgBkS6ilP,event,"This is an outdoor summer social event, where our tech community can gather in-person and enjoy the beautiful weather together.
Get ready to connect, meet new people, and discover some exciting companies making amazing contributions to Canada's tech ecosystem!",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/te5e4s4h,te5e4s4h,2025-06-25T17:00:00.000Z,2025-06-25T20:00:00.000Z,https://images.lumacdn.com/event-covers/38/44aeaf5d-2af9-4471-a9d1-54d81cd2318a.png,Investor Forum,evt-BvUcHWbbf3FMhyk,event,"Speed dating event for founders and funders, followed by a networking reception. Hosted by NBC, Dentons VTEGC Group, YSpace and MaRS IAF, this event will provide founders with an opportunity to have several meetings with funders and give a brief pitch of their startup. Offers VCs and partners exposure to new startups who are looking to raise capital or need feedback/guidance on their venture/raising approach.
",Fundraising / Investing,Open to attendee applications.,Approved by TTW
https://lu.ma/t87ybtsg,t87ybtsg,2025-06-27T22:00:00.000Z,2025-06-28T03:30:00.000Z,https://images.lumacdn.com/event-covers/hs/8159a62e-dfce-47aa-9d52-a446c5a87704.png,Dreamwell Mania,evt-4QogCvl7I4grmYI,event,"We threw our first hackathon mansion party in March — shoutout to AWS and Panache Ventures for sponsoring — and it was a hit. Now we’re back at it for Toronto Tech Week.

The Dreamwell AI Mansion Party is where tech, AI, and creator worlds will intertwine.

We’re bringing together some of the top VCs (including our amazing investors at Panache Ventures, BDC Capital, and Draper Associates), AI and software founders, and top engineers from Waterloo and UofT.

And since Dreamwell is in the business of influencer marketing, we’re inviting some of Toronto’s top creators to join!

Expect good energy, great networking, and a packed house full of people building what’s next,  all in one of the city’s most iconic mansion venues.","AI, Engineering, Fundraising / Investing",Open to attendee applications.,Approved by TTW
https://lu.ma/sv4pax28,sv4pax28,2025-06-26T22:00:00.000Z,2025-06-27T01:30:00.000Z,https://images.lumacdn.com/event-covers/e8/3b36a67c-7ff4-446c-8e83-a0db3c5a3404.png,MCP Servers & the Future of AI Agents,evt-UcdeP8XMmYWreVc,event,"Discover how MCP servers are transforming the way AI agents are built, scaled, and deployed. This event brings together engineers and AI builders to explore the cutting edge of modular AI infrastructure, where flexibility meets performance. Dive into real-world demos, swap insights with fellow innovators, and see why MCPs are at the heart of the next AI revolution.

Agenda:

6:00-7:00 PM: Arrivals + Food & Drinks

7:00-8:30 PM: Live Demos 

8:30-9:30 PM: Happy Hour",Engineering,Open to the public.,Approved by TTW
https://lu.ma/stadiumttw,stadiumttw,2025-06-23T13:00:00.000Z,2025-06-24T01:00:00.000Z,https://images.lumacdn.com/event-covers/2n/cbcf16ad-ce2a-4e84-9594-a6ee8144859c.gif,New Stadium: TTW,evt-jyDL2Gjo9WFNzvM,event,"​Today, all access to the Stadium will be free.

​​​​​​If you're interested in working from the Stadium at any point during the day or evening, bring your laptop and anything else you might need. If you'd like to just visit, you're also more than welcome to.",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/sjatd7o3,sjatd7o3,2025-06-25T22:00:00.000Z,2025-06-26T02:00:00.000Z,https://images.lumacdn.com/event-covers/i8/e09f5992-5929-4732-9053-d7264c3ab7d1.png,"Montréal x Toronto: Tech & Expansion Cocktail – Building Bridges, Creating Opportunities",evt-8NxlojB2KxkyhLl,event,"Join us for the Montréal x Toronto: Tech & Expansion Cocktail during Toronto Tech Week 2025 on June 25, 2025. This exclusive event, presented by SELEST Security, brings together entrepreneurs, investors, and key players from both Montréal and Toronto’s tech ecosystems to foster collaboration and explore expansion opportunities between the two cities. With the high-speed rail linking Montréal and Toronto under construction, now is the perfect time to build lasting partnerships. Don’t miss this chance to connect, learn, and grow!","Fundraising / Investing, International / Expansion, B2B, B2C / Consumer","Open to attendee applications., Open to the public.",Approved by TTW
https://lu.ma/s092g9a4,s092g9a4,2025-06-25T13:30:00.000Z,2025-06-25T16:00:00.000Z,https://images.lumacdn.com/event-covers/iw/ed7e394c-3344-446c-ba74-aa6c93068546.png,MaRS Mornings: Frontiers of AI in Toronto’s Discovery District,evt-4D4yXsXUFlnOjiq,event,"​Visit the epicentre of AI innovation — Toronto's Discovery District — where modern artificial intelligence was crafted by Nobel Laureate Geoffrey Hinton and continues to evolve through world-leading research and commercialization. 

​​Frontiers of AI is a day of programming on June 25 delivered in partnership with MaRS, the University of Toronto (UofT) and Vector Institute, featuring a hands-on showcase of Canadian innovation that is shaping the global future of AI — take part in engaging conversations, demos, workshops and networking. Meet emerging and established leaders in AI, alongside decision-makers in business and tech.

​​​Located in the heart of Toronto's innovation corridor, this event brings together three powerhouse institutions that have helped establish Toronto as a world-leading AI hub: MaRS, the world's largest urban innovation hubs; the University of Toronto, home to pioneering AI breakthroughs that sparked the global AI revolution and The Vector Institute, renowned for bridging cutting-edge AI research with real-world applications across 32 enterprise partners and 200+ startups.

​MaRS Mornings will take place from 10:00 a.m. - 12:00 p.m. at the MaRS Centre. Join us for:

​Panel discussions on current developments and the long-term impacts of AI
​Special focus on breakthrough applications in health, climate and emerging technologies

​​This event is open to:

​​Founders and entrepreneurs in AI and deep tech
​​Corporate innovation leaders and investors
​​AI researchers and practitioners
​​Students and professionals interested in AI careers
​​Industry partners seeking AI collaboration opportunities

​​Why Toronto's Discovery District: Home to Nobel Prize-winning AI research, U of T and Vector Institute's globally renowned AI expertise, the MaRS Centre and a concentration of research hospitals and innovation centres all within a 5-block radius, the Discovery District represents the intersection of academic excellence, industry innovation, and startup dynamism that makes Toronto a unique global AI hub.

​​Event Access: Free, open to the public

Registration is required due to limited capacity

​​Join us in celebrating Toronto leading deep technology startups as well as its legacy as the birthplace of modern AI. Explore how our ecosystem continues to shape the future of technology and innovation globally.

","AI, Climate, Deep Tech, Engineering, Hardware",Open to the public.,Approved by TTW
https://lu.ma/s6qdo037,s6qdo037,2025-06-25T22:00:00.000Z,2025-06-26T00:30:00.000Z,https://images.unsplash.com/photo-1542744173-8e7e53415bb0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjQyMjF8MHwxfHNlYXJjaHwzMHx8Y29tbXVuaXR5fGVufDB8fHx8MTc0MzkyNDk2MXwy&ixlib=rb-4.0.3&q=80&w=1080,PopIn X Open Networking,evt-cG58mrq3EJLrWLc,event,A networking event to bring together AI and Tech community in Toronto!,Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/rusag82d,rusag82d,2025-06-23T21:00:00.000Z,2025-06-23T23:00:00.000Z,https://images.lumacdn.com/event-covers/e4/b2a7c4f1-8a50-4d5e-b359-c48a1d5df15b.png,COMMON CODE: How do we shift from “always on” to “intentionally present”?,evt-71bIQ8LsXrI6Hon,event,"In a world designed to keep us constantly connected, what does it mean to truly be present? This conversation invites us to explore digital burnout, attention fatigue, and the possibilities of being fully here - with ourselves, each other, and our surroundings. Together, we’ll reflect on how Toronto’s tech culture might help shape new norms around presence, pace, and pause. 

__

Five days. Five public spaces. Five big questions. 

Common Code is a free pop-up conversation series hosted by Reset that invites Toronto’s tech community to gather in public spaces to explore questions at the intersection of tech, trust, and togetherness in Toronto. Each day, we bring a new question to life in a different neighbourhood that invites Town Hall-like dialogue and debate on topics related to surveillance, sovereignty, safety and more. An unplug valet will be available at each pop-up for anyone wishing to go phone free.",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/ripplex2025,ripplex2025,2025-06-26T20:00:00.000Z,2025-06-27T00:00:00.000Z,https://images.lumacdn.com/event-covers/fd/1f5fe065-2ac5-4e47-817a-a97cac766ae3.png,RippleX Summit 2025,evt-yp3iYrrDWu6Xwgd,event,"Join us for the highly anticipated RippleX Summit, where the future of tech innovation takes center stage. Co-hosted by Ripple Ventures, Index Exchange, Google, CIBC, Singer Steinberg, and Tempo Labs, this exclusive event brings together a powerful lineup of founders, early-stage operators, and industry leaders for a day of groundbreaking demos and valuable networking opportunities.

What to Expect:

RippleX Portfolio Pitches & Demos: Our portfolio companies are showcasing their latest innovations, highlighting the disruptive potential shaping the future of various industries.

Networking & Cocktail Mixer: After the pitches, mingle with a vibrant community of entrepreneurs, investors, and thought leaders. This is your chance to connect, collaborate, and spark new opportunities over drinks.

The RippleX Summit is more than your typical demo day – it’s a celebration of entrepreneurial spirit, a space to build meaningful relationships, and a place to ignite new ideas. Don't miss out on an unforgettable day of inspiration and connection!","B2B, AI, Cybersecurity, Fundraising / Investing",Open to a specific target audience.,Approved by TTW
https://lu.ma/rhiuvg0c,rhiuvg0c,2025-06-23T20:00:00.000Z,2025-06-23T22:00:00.000Z,https://images.lumacdn.com/event-covers/8t/496232f2-0b6f-4d7e-961b-6e569cbe76b9.png,Market Overview - PropTech @ TechTO HQ,evt-BZx8CiRIhoDEsWY,event,"​Join us for a 2-hour deep dive into the rapidly evolving PropTech landscape. This session will unpack key trends shaping the future of real estate, from smart buildings and AI-powered property management to digital transactions and ESG-driven innovation. Led by industry experts and market analysts, the session will offer a comprehensive market outlook and explore the startups, technologies, and investment opportunities redefining how we build, buy, sell, and manage property. Whether you're an investor, founder, or operator, this event will equip you with insights to stay ahead in a transforming industry.",Real Estate / PropTech,Open to attendee applications.,Approved by TTW
https://lu.ma/rabw6nky,rabw6nky,2025-06-26T20:30:00.000Z,2025-06-26T21:30:00.000Z,https://images.lumacdn.com/event-covers/c0/9a3e06c9-9985-4747-a9a5-d1e8116a5238.png,"The Future of Digital Storytelling - High-Performance, Low Barrier: Making Creative Tech Accessible for All",evt-4ulVvfeuUEEqD8r,event,"Powerful computing is no longer the domain of large studios. With affordable AI-enabled hardware, creators at every level can now unlock real-time workflows and advanced capabilities once out of reach.

In this panel, leaders from AMD and swyvl explore how new generations of compute tech are breaking down economic and cognitive barriers—opening doors for independent creators, neurodivergent professionals, and small studios.","AI, Hardware",Open to the public.,Approved by TTW
https://lu.ma/r0uern1v,r0uern1v,2025-06-26T18:00:00.000Z,2025-06-26T20:00:00.000Z,https://images.lumacdn.com/event-covers/8s/604c4786-5cf5-4fdb-85eb-12199cf0ad76.jpg,​​Powering the Future: Semiconductors & Smart Mobility in Ontario​,evt-Ljq0RzGORSfg5nA,event,"​​Join us for an engaging afternoon during Toronto Tech Week as OVIN, ventureLab and CMC bring together leaders in Ontario’s automobility and semiconductor sector for a compelling discussion on how advancements in semiconductors are accelerating transformation across Ontario’s automotive and mobility sector.","AI, Deep Tech, Engineering, GTM (Marketing, Sales, Growth), Hardware",Open to a specific target audience.,Approved by TTW
https://lu.ma/qxsn9q0z,qxsn9q0z,2025-06-25T19:00:00.000Z,2025-06-25T20:30:00.000Z,https://images.lumacdn.com/event-covers/dj/26113a0b-018e-4592-afca-913b0125252a.png,Frontiers of AI: Insights from a Nobel Laureate (U of T x Desjardins Speaker Series),evt-gbKouldqJTTdlDQ,event,"Visit the epicentre of AI innovation — Toronto's Discovery District — where modern artificial intelligence was crafted by Nobel Laureate Geoffrey Hinton and continues to evolve through world-leading research and commercialization. 

​​Join University Professor Emeritus and Nobel Prize winner, Geoffrey Hinton, for a candid conversation with Nick Frosst, Co-Founder of Cohere, on the opportunities, challenges, and obligations when building a new venture leveraging the power of artificial intelligence.

​​Artificial intelligence adoption has quickly captured the public imagination and sparked important debates around the world. Governments, business leaders and global citizens are having critical conversations about whether and how AI should be regulated and what guardrails need to be in place to protect society. Advocates on both sides argue about both the enormous potential and risks of this disruptive technology. The rapid emergence of generative AI and large language models (LLMs) has accelerated this debate.

​​The fireside chat will cover a broad range of topics, including:

​​- Canada’s place in the AI revolution
- Do LLMs understand language in the same way as we do?
- Reasons for optimism
- ​​Risks of AI
- Is digital intelligence better than analog intelligence?

​Frontiers of AI is a day of programming on June 25 delivered in partnership with the University of Toronto (U of T), MaRS and The Vector Institute, featuring a hands-on showcase of Canadian innovation that is shaping the global future of AI — take part in engaging conversations, demos, workshops and networking. Meet emerging and established leaders in AI, alongside decision-makers in business and tech.

​​Located in the heart of Toronto's innovation corridor, this event brings together three powerhouse institutions that have helped establish Toronto as a world-leading AI hub: MaRS, the world's largest urban innovation hubs; the University of Toronto, home to pioneering AI breakthroughs that sparked the global AI revolution and The Vector Institute, renowned for bridging cutting-edge AI research with real-world applications across 32 enterprise partners and 200+ startups.

​This event is open to:

​​- Founders and entrepreneurs in AI and deep tech
- Corporate innovation leaders and investors
- AI researchers and practitioners
- Students and professionals interested in AI careers
- Industry partners seeking AI collaboration opportunities

​Registration is required due to limited capacity.","AI, Cybersecurity, Deep Tech",Open to the public.,Approved by TTW
https://lu.ma/qs8w38t3,qs8w38t3,2025-06-25T22:00:00.000Z,2025-06-26T01:00:00.000Z,https://images.lumacdn.com/event-covers/qd/ebd4b4ee-4362-43ac-9ac0-29a2a31b61fe.jpg,"Alpha Moves: Trends in Crypto Markets, Powered by Bitbuy",evt-jhv3XvPnAnAtJUF,event,"​Join us during Toronto Tech Week for Alpha Moves: Trends in Crypto Markets, brought to you by Toronto DAO and powered by Bitbuy.

​This flagship event will feature the Bitbuy team alongside top industry leaders sharing the latest trends, data, and insights shaping crypto markets. From institutional adoption to on-chain activity and evolving market trends, the discussion will focus on understanding recent shifts and how to stay ahead of the curve.

​Whether you're active in the space or just looking to level up your understanding, this is your opportunity to hear directly from those driving the industry forward. Expect smart conversations, real insights, and practical alpha.

​Don’t miss this chance to elevate your crypto knowledge and network with leaders in the space.

​Follow us on socials!

​Toronto DAO:

​Follow us on X
Follow us on LinkedIn

​Bitbuy:

​Follow us on X

​Follow us on LinkedIn

​Follow us on Instagram

​Follow us on TikTok

​Disclaimer:

​The content provided during this event is intended for informational purposes only and does not constitute professional advice, recommendation, or endorsement of any kind. Attendees are encouraged to seek independent advice or conduct their own research before making any decisions based on the information shared. The organizers and speakers disclaim any liability for actions taken based on the content presented.","Cybersecurity, Crypto / Web3","Open to the public., Open to a specific target audience.",Approved by TTW
https://lu.ma/qqkf2fmz,qqkf2fmz,2025-06-24T16:00:00.000Z,2025-06-24T20:30:00.000Z,https://images.lumacdn.com/event-covers/z8/3c55d4f7-0dde-4c03-8d05-fe7869145398.png,AI Agent Builders Competition,evt-1Js8pSE3OumPhMO,event,"This event is for AI Agent builders, investors or people who are simply curious about AI Agents. The AI Agent builders will compete in teams to build AI Agents using Prosperalabs platform.

​​What to Expect
​Learn how to use the platform
​Learn how to build using the platform
​Build
​Showcase
​Win Prizes

​​Who Should Attend?
​​University students, recent graduates, entrepreneurs looking to build businesses around AI Agents or investors looking to meet bright minds. Even if you are just curious about AI Agents and looking to make connections with

​​Prizes
​Winners of the competition will get prizes.

​We are officially part of Toronto Tech Week 2025, a weeklong citywide collection of events to connect and celebrate the builders. June 23 → June 27, 2025 | torontotechweek.com","AI, B2B, Fundraising / Investing","Open to a specific target audience. , Open to attendee applications.",Approved by TTW
https://lu.ma/qkw0y6p9,qkw0y6p9,2025-06-24T20:00:00.000Z,2025-06-24T23:00:00.000Z,https://images.lumacdn.com/event-covers/ij/dc400d1d-8d86-4a61-a9c4-f157bdeff40d.jpg,Panel Discussion: Scaling Climate Technology-Enabled Hardware Companies,evt-asuiYDfOjxi9nJQ,event,"Tech-enabled hardware companies are making significant technological advancements, yet challenges persist in scaling these innovations. Join PaceZero Capital Partners, Fasken, and others for a panel discussion where industry leaders will explore market dynamics, innovative use cases for tech-enabled hardware, and financing strategies that are helping to bridge the gap between concept and commercial success. Participants will have the opportunity to engage with experts and peers to gain insights into how tech-enabled hardware companies can scale and thrive.","Climate, Deep Tech, Hardware, Healthcare / HealthTech, Fundraising / Investing",Open to attendee applications.,Approved by TTW
https://lu.ma/pvpl1vu7,pvpl1vu7,2025-06-22T15:00:00.000Z,2025-06-22T16:30:00.000Z,https://images.lumacdn.com/event-covers/tf/0aa910fd-6010-4b41-bbbd-dd6675600ee1.png,"Women in Sports & Tech: Strength, Resilience, and Innovation",evt-fndjppviiysHJ04,event,"Join us for an empowering morning spotlighting women who are shaping the future of sports and technology. Centered around the themes of Strength, Resilience, and Kindness, the Women in Sports & Tech Panel will feature inspiring leaders who are driving innovation, building communities, and breaking barriers in their fields.

This event aims to:
* Empower Women in Sports and Tech: Celebrate the achievements of female athletes, entrepreneurs, and technologists who are leading change.
* Build Community Connections: Foster meaningful conversations among players, industry professionals, and supporters.
* Amplify Visibility: Share the stories of women transforming the landscape of sports and tech through media and storytelling.

Come connect with a vibrant community, hear from trailblazing voices, and be part of a movement that champions women in sports, tech, and beyond.",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/PORCH-Exclusive-Dinner-June-2025,PORCH-Exclusive-Dinner-June-2025,2025-06-23T22:30:00.000Z,2025-06-24T02:00:00.000Z,https://images.lumacdn.com/event-covers/8p/f903d041-34d2-4d22-aba9-341e7d20ee7b.png,PORCH Exclusive Dinner,evt-yVpcfIDDG6KPUho,event,"We believe that there is no better way to connect with people than breaking bread!

Join us for an exclusive, invite-only dinner hosted by PORCH, the club for international entrepreneurs focusing on the personal side of the journey.

This is a night to celebrate incredible international entrepreneurs, share stories, learn from one another, and of course, have some delicious Italian food!",Open to all industries,Open to attendee applications.,Approved by TTW
https://lu.ma/porch-csa-picnic,porch-csa-picnic,2025-06-22T17:00:00.000Z,2025-06-22T20:00:00.000Z,https://images.lumacdn.com/event-covers/v5/7fa4e004-1d71-48f1-aa84-30145b95f8f8.png,PORCH x CSA Picnic,evt-pJpLTBiTooYD3y5,event,"Kick off your Toronto Tech Week and summer with the PORCH x CSA Picnic!

​Join us on Sunday, June 22nd, at the lovely Woodbine Beach Park.

​We always talk about the importance of work-life balance, so turn that computer off and come unwind, play some cornhole, and enjoy the sunshine (hopefully) in Toronto.

​Bring your picnic blankets, your favourite snacks, and your sunniest smiles.

​It's not all games and food though – we will be hosting Pitch in the Park with the winner receiving a trip to Expand North Star in Dubai in October!",Open to all industries,Open to the public.,Approved by TTW
https://lu.ma/pl9fopdg,pl9fopdg,2025-06-25T14:00:00.000Z,2025-06-25T22:00:00.000Z,https://images.lumacdn.com/event-covers/4b/063e607c-6953-47c8-a07d-e4cb348cb2cd.jpg,Tech for Canada: Finance / ‘Fintech’ (Tools): CFOs,evt-HONOjl5dzzYODAz,event,"Innovation in finance not only pushes the definition of what assets are, but enables companies to adopt new practices for managing transactions, authenticating relationships and growing globally, amongst many other things.

This programme will be enlightening for any Finance Leader who's company has developed solutions in Fintech as well as folks looking to adopt new technologies to improve their financial workflows.

--
Join us at StartWell (https://startwell.co) for a gathering of Canadian business leaders during the 2025 Toronto Tech Week.

Gain insight from industry experts across the innovation economy and inform your approach to leveraging the power of emerging technology in your business. 

This 5 day conference can be attended on a per-day basis or for the entire week. Each day is a single track focused on marketing,  revenue/sales, finance, leadership and growth, plus human resources (people & culture.)

More info: https://startwell.co/pages/tech-for-canada-conference-2025",FinTech,Open to a specific target audience.,Approved by TTW
https://lu.ma/pkfuvn1s,pkfuvn1s,2025-06-24T17:00:00.000Z,2025-06-24T21:30:00.000Z,https://images.lumacdn.com/event-covers/06/c47281a2-2331-4ba2-961a-e0c428dc0c46.png,Boast Funding Stage @ TechTO HQ,evt-yR1ViCmIgi1qv8X,event,"Are you the CEO, COO or CFO of a technology company? Are you curious about different ways to fund your business? This half-day event will walk you through every step of a company's funding journey from bootstrapping to IPO.","Fundraising / Investing, International / Expansion",Open to attendee applications.,Approved by TTW
https://lu.ma/pa645i1w,pa645i1w,2025-06-26T20:00:00.000Z,2025-06-26T22:30:00.000Z,https://images.lumacdn.com/event-covers/22/9d415b16-e372-4053-bef9-959d32f3e1c3.png,"Mentoring, but make it Latinx",evt-rMnqLqA4EX4l5en,event,"Ask questions that'd shape your career in tech, and get advice from Latinx leaders who already understand your background.

Wether you're wondering if this is the industry for want to pursue or you're trying to develop expertise, SOMOS Latinx in Tech— your gente, your comunidad, in your language, holding your back and supporting you along the way. 

Welcome to la fiesta!","UX / Design, B2B",Open to a specific target audience.,Approved by TTW
https://lu.ma/p6d12i9h,p6d12i9h,2025-06-26T21:30:00.000Z,2025-06-27T00:30:00.000Z,https://images.lumacdn.com/event-covers/fx/d9f59d9d-f76e-491c-b6d2-38722afa68be.png,APIs & IPAs Social,evt-hfqkkf9wCj3BLtt,event,"We’re bringing together seasoned developers for an evening of great brews and even better conversations - dive into APIs, architecture, and all things backend over tasty brews provided by our generous sponsors at Laminar, Mycroft, and Speakeasy.","AI, Engineering, Infrastructure",Open to a specific target audience.,Approved by TTW
https://lu.ma/p4xn8afs,p4xn8afs,2025-06-28T00:00:00.000Z,2025-06-28T06:00:00.000Z,https://images.lumacdn.com/event-covers/rn/0568a575-b33f-4cc4-ad9c-618adabf8941.jpg,UnOfficial After Party - TTW,evt-1AVC644jL5kMQLf,event,"For one night only: East meets West as New and 535 join forces for Toronto Tech's most ambitious crossover event. 

Where the city's tech scene unites under one roof to celebrate the unofficial after party for Toronto Tech Week. 

Don't miss the collab of the year.",Open to all industries,Invite-only.,
